x,y,label
-10.070193743399946,-5.362941891271578,Other
0.04990803393847944,-18.768929944939195,Other
7.501962430053191,-14.391035440215477,Other
-3.2613372544012584,19.707252858449646,0
-9.860578239330936,-4.88078298889406,Other
10.738372992211545,-22.235807869339226,Other
-10.50675333654193,-14.775131540481686,Other
3.5474599536691507,-3.6053698152240417,Other
-20.69490135609687,11.771695475296891,Other
-1.9232365245313061,3.6490183214056273,Other
-12.529103430408204,7.07266405230171,Other
-8.971386958954541,12.688606846177969,Other
-6.0665960129658245,-5.919950970210706,Other
-14.022805198334634,-13.631200357829576,Other
15.206665307420009,-12.600841108798416,Other
-10.178757730279857,-10.063047671520842,Other
-3.814529422092374,11.77608141736463,0
0.5618582748981193,-17.03997384298472,Other
3.7577976990685076,-15.899114414717372,Other
-14.61099516083485,-2.619287412050407,Other
16.373161972242528,1.7568816705413408,Other
23.306864933258556,4.269074356432659,Other
29.557573799312788,3.930355956681826,Other
0.7988214146175142,-17.359169665482327,Other
-15.260424776113632,-6.464767231885246,Other
-1.4078457671060791,-17.032411842201284,Other
-19.6106397295324,10.278989384798548,Other
14.414349364242065,12.416714131458482,Other
7.976818071368283,-8.368930924955905,Other
5.105792019813289,-7.8147881360103195,Other
-6.508925960492432,-4.7017725325928765,Other
-21.080188070496384,-1.631118201332109,Other
11.39130616897577,-20.409982208774743,Other
-4.474593877979213,-21.521250855665713,Other
1.4572980606907509,-15.787070400745607,Other
-0.6453054931849317,24.616744382536208,0
-0.9379779925648919,-2.1654178993065085,Other
-6.2870215524302795,-5.748770497529088,Other
-2.4598940279829438,-16.00112798485267,Other
-19.87005517029799,-11.638698048792358,Other
-12.879033266830758,-0.9560497218620364,Other
-3.7646657858365282,-8.223727851052496,Other
13.585228656252353,10.931203756435758,Other
-3.7153771567278833,-17.091833920229522,Other
9.012538011173522,-22.506919217136026,Other
-12.337261462286484,-5.797083641850826,Other
10.334029829916163,-25.298009456076006,Other
2.683155908749357,-19.362921413782658,Other
7.582379822909073,-10.893159719685698,Other
-16.505396372823597,-25.259282058471683,Other
-23.255617811345243,-1.906758004503299,Other
-18.87651497631182,-9.166443361043765,Other
-22.60354432172071,9.349241012138709,Other
3.782667688933425,-13.539403434137707,Other
-3.123065152005726,-23.70668870988565,Other
-1.9752126260289942,-17.410014111007612,Other
6.5645425669672965,-13.927220098171002,Other
-12.960690340416564,8.282029020725009,Other
22.697753633920968,-13.28092739059009,Other
5.716250227002226,-19.764622735848036,Other
20.530518876837252,17.857581937333375,Other
18.444522968077504,13.3827582881015,Other
-19.13839305574197,10.210053495799686,Other
-15.983315673727077,-2.7315279400645807,Other
4.0276295663875485,25.079502679923895,0
12.785959741160937,16.635334428054083,Other
7.233963890940652,-4.732022420973313,Other
-27.482941408348527,4.682481220227252,Other
13.241281884424005,15.124184124882538,Other
8.557606876606869,23.516918192653723,0
-13.67027705058142,11.026439905880796,Other
4.512885991902823,-19.18830039097722,Other
-11.380511102442854,-11.104448587281112,Other
-3.160572189724608,18.970413861643184,0
-0.251968817357885,-3.3565031904784126,Other
2.9903615209712036,-9.24057825985304,Other
-24.278465466665104,6.209935674344936,Other
-24.685633076621624,-5.215525416938858,Other
9.251098522219488,16.643353629875794,0
-6.918903100619996,-13.629218577306991,Other
10.127260135018195,-9.451713019015626,Other
5.501894657571542,-26.84341874576964,Other
-3.3199862208854656,-3.6741745778355352,Other
