x,y,label
0.111929004224269,0.0071374928262658635,Other
-0.033442470121850316,0.08954529981370621,Other
-0.06694458348681603,0.007152792495554299,Other
-0.09187364358648475,-0.03954224821068269,Other
0.032281342184719126,-0.0014974867169518253,Other
-0.06693820613492049,-0.09388001735421579,Other
-0.06841923777930181,0.04005773135611677,Other
0.0314383678182648,-0.0015711129921325052,Other
0.10900822291324529,0.041159033172148446,Other
0.058958186019657056,-0.04927595323253844,Other
0.04617013766613845,-0.02784738341949403,Other
0.0791994713337002,-0.00597812577333457,Other
-0.0747465916513353,-0.06156456772772497,Other
-0.11494908197291849,-0.04915395850459148,Other
-0.09984014096265578,-0.05610508247974601,Other
0.10924201259312392,-0.013647766847022512,Other
-0.05943258717516428,-0.009573755895030126,Other
-0.13468668440828688,0.06526327269524698,Other
0.11550711372103688,0.020419301452995867,Other
0.04544304242321839,0.03136291500769587,Other
0.018879143594194205,-0.03008661093584643,Other
-0.13809219438866083,0.0715636739107411,Other
0.07301398363499459,-0.04586172671618038,Other
0.10406667660748489,-0.0021821703667906185,Other
-0.016668501222625122,0.02922598590419907,Other
-0.14186228736680967,-0.07894640702619432,Other
0.06496250725907854,0.012695845706299006,Other
-0.004451448066414492,0.050792351418707714,Other
-0.09483621691911899,-0.03831530197316467,Other
-0.03738321195027048,0.06248250508010529,Other
0.09738765822301915,0.07608604668683154,Other
0.06255630691541642,-0.004355612202888283,Other
-0.017188845157392215,-0.06699185655661312,Other
-0.045438891680766,-0.0383161349468196,Other
-0.02689024744323117,-0.02573559940801345,Other
-0.030193645350413606,-0.025072038327185825,Other
-0.08016803431695817,0.08647020452949984,Other
0.058965475256772,0.03231349339270455,Other
0.05423547971436854,-0.04169246570748503,Other
-0.010218025561077837,0.11587693660742825,Other
0.2006437057304786,-0.01374686835270058,Other
0.09679971092446395,-0.07976042113282204,Other
0.00997591072001585,-0.019373781580961914,Other
-0.1227541498251305,0.004151599094370349,Other
0.14426488624772724,0.10055940016457737,Other
-0.04634459438780708,0.08710431616498973,Other
0.016757488577153867,-0.009239150815291364,Other
0.016448058936169817,0.056518189004577425,Other
0.04767114333612793,0.0027002275786242183,Other
0.1369869229767253,-0.014481699692942324,Other
-0.13344574449229354,-0.08629917714341961,Other
-0.03108440406209095,0.11069983992855038,Other
0.0279302143077521,-0.0926013646131961,Other
0.012275238851707154,0.06965631568008265,Other
0.07987717730042106,0.06115301665742242,Other
-0.06838664231804614,-0.06295854770467813,Other
0.007286754502146314,-0.014952907629009058,Other
0.15662276522188523,-0.024870797807568117,Other
0.007584722754605159,0.043393828694868956,Other
0.07669373846405189,-0.022183374854899737,Other
0.11924877984152284,-0.060889705315226486,Other
0.029140120795159596,-0.005131364268352317,Other
-0.025099861271786445,0.029768636984492197,Other
-0.10960746848405208,-0.015248618231742162,Other
-0.18603573330869788,0.03384022486365473,Other
-0.14998429753260265,0.027610137576203637,Other
-0.04022225444092141,0.01954938053164131,Other
-0.004786231851652591,-0.02337718832621501,Other
-0.07593104336522963,0.04668345458115915,Other
-0.019870050905493073,0.004671283712449234,Other
-0.0421293481194995,0.010985260244093359,Other
-0.09259965220535853,0.0012653915747750158,Other
-0.014617064883530035,0.0755584531940403,Other
-0.06402820492220154,0.0013191328279819135,Other
0.038271421876705444,0.10960387445242169,Other
0.03935289669967385,-0.04213047765135035,Other
0.00648736189130412,-0.02487506436809307,Other
-0.031007443268412965,-0.010974206815411077,Other
0.044342845914384144,-0.0571713868116936,Other
0.09516979571619553,-0.03903736972158777,Other
0.08676669909176102,-0.022887641765025096,Other
0.026275763193588538,-0.05615918172730431,Other
-0.014706178454113176,0.017956941222733443,Other
-0.0021399713718057703,0.10892190929602667,Other
-0.04923614979626077,-0.023338039279071354,Other
0.13654571583663724,0.01694606376397358,Other
0.16207882150921962,-0.01615194059402805,Other
0.04766207200209763,-0.0623897662172856,Other
-0.16267669812929686,-0.001985351778495231,Other
-0.04249832504377644,-0.028660342405116297,200.0
-0.027653573830820424,-0.08512644138761788,Other
0.08367707463292294,-0.03200296506119352,Other
0.05459856171445321,-0.0019247147692285783,Other
-0.09412942497455062,-0.05021332025189999,Other
0.005724447960790112,-0.0375117909073604,Other
-0.05347564337209978,-0.07985855865271382,Other
0.026288645662740022,-0.02248257426182979,Other
-0.04070201761488507,0.019468757678934443,Other
0.021457659664235757,-0.03845793741652358,Other
0.0948530461745491,-0.006494369653624128,Other
-0.10967761737057213,0.04758427086138083,Other
0.11468205452990186,-0.0585390864251382,Other
0.09702403224435564,0.027071097143556048,Other
0.05661033812700125,-0.05242516439960738,Other
0.19724331154058364,-0.03497807723259633,Other
0.0847077298977707,0.009745600998972032,Other
-0.031267968054910944,-0.08490350904162847,Other
0.12474577156035117,-0.009651449782136364,Other
-0.12762725510955578,0.07687094168439527,Other
0.04561844005209333,-0.058686789545246684,Other
-0.08569073618342052,0.09886945266853617,Other
0.053677030403569435,0.00020040865099661697,Other
-0.0672032580455361,0.0032555128154604395,Other
-0.12908481925854004,0.03498618389316102,Other
-0.0299930488123371,0.014357450719863276,Other
0.10239881691545714,-0.02353287358486824,Other
-0.0572412643952194,-0.06998171528024896,Other
0.04029050046400968,-0.07965184780607304,Other
-0.09115754475665604,-0.10451548059068241,Other
-0.15749486782849256,0.026539981838986176,Other
-0.16241353834517833,-0.08393227713266742,Other
-0.1368408618438646,-0.020685843462438607,Other
0.06753583123726024,-0.066960886989932,Other
0.042969064810330304,-0.061143850143670894,Other
0.031093000016736826,-0.07393519683167876,Other
0.1689937611032435,-0.04905595131647368,Other
0.024764505795423563,-0.023355383317746673,Other
0.17844078935408772,0.07525639218827318,Other
-0.06720167656848285,0.04632992117129574,Other
0.06015655786610479,0.036212236723031824,Other
-0.17446400512564972,-0.024739158846160365,Other
-0.05808034136623978,0.08025863379001855,Other
-0.15208686120983436,-0.027724257707640813,Other
0.06919540844464009,0.03237861701025292,Other
-0.052016830452985066,-0.022938575283407394,200.0
0.10460200007050915,-0.018509707465027045,Other
-0.12554285283648878,-0.07345418575850039,Other
0.027016842738483607,-0.06614617923405805,Other
-0.14395075368922142,0.03575824843461291,Other
-0.1077198200226651,0.03543280912140532,Other
-0.10773578067590209,-0.0373775983828513,Other
0.019232245783328928,0.019089999276033068,Other
0.0029998606394091047,-0.03153217148228192,Other
0.09873891409489159,0.08694456761835637,Other
-0.16084151265552687,0.004416074128516911,Other
-0.1848279788137224,-0.046787327597596726,Other
0.013252541532434324,-0.08705501108754439,Other
0.11775516705730002,-0.05071472255791218,Other
-0.03050689121316529,0.008947118708400965,Other
-0.18865864812409405,-0.01812518105005372,Other
