x,y,label
-196.4412095385213,29.65793424609208,Other
-388.1389498690872,11.381618677574684,1
-273.8215572468309,28.27681178990743,1
-863.1423077841999,-77.39952056671818,1
-382.09743002734695,-14.423929542978714,1
-2.306756774543535,42.17315533562609,1
-99.769759190647,71.94993836165528,Other
-462.6478555514987,24.510715599346756,1
-300.0301102587314,-16.59765887305164,1
652.2445284166553,18.509404115101525,Other
-723.5675604827877,-41.1681756579234,1
842.4144495601731,-122.19219673494335,Other
677.7845259117671,104.82466196501724,Other
1338.898450960578,20.729350369422647,Other
-407.18080253135406,-67.38031982267407,Other
-58.89248165458588,71.7685998200389,1
-518.9772933292967,-16.57342763841454,1
1342.138565456155,-231.14827000559865,Other
-631.2101936674543,-35.824817221166484,1
-554.7642704495925,-9.017131455012,1
-710.8782248952133,-54.05302173728172,1
98.35553603957358,-4.575815812081914,Other
-496.15538919872716,-3.0067082041604105,1
-259.6417096611359,21.104887672499302,1
710.4537911042548,4.611699016859237,Other
1222.2125243045318,-27.803585621466492,Other
7.115016552911342,11.868032646011534,1
388.5043377847366,45.54736514334482,Other
-23.014142598477083,-1.9145921764201514,1
897.0274270790974,-15.172052511056444,Other
-493.6479325799574,3.930970624024009,1
461.21781216628574,67.93643511305606,Other
1002.148504619298,-7.9981999681811,Other
-317.4472299846826,24.84442113460099,1
946.8658579311724,120.57415109578962,Other
-240.38040179575137,24.96807422423587,1
-597.22541390668,-25.310299771789776,1
410.0497559248329,2.864131897282854,Other
845.9471416340367,119.00099679524521,Other
-184.70736262610941,-33.08065885234731,Other
-393.49561785953836,34.15477393471615,1
-389.2302596538762,-25.52449552003676,1
-636.0462558586827,-17.043600214341865,1
-337.66283059866475,13.603108833074643,1
-401.12751899550017,17.06298314589481,1
539.3990893771492,70.83058340827701,Other
-228.32773556943744,-39.08896593039939,Other
-272.4439652376025,-9.516460123704356,Other
-497.86764524594474,-28.82723527608491,1
-358.9818728720238,38.71049115429846,1
-401.6743881431758,-28.114738073953813,1
-180.88438597543657,82.62404026102561,1
-281.2557369753036,3.4519788821375355,1
641.4979257530453,219.95620029454625,Other
2296.4799883834016,-203.0992810363722,Other
-622.2145362259761,-14.274316865595171,1
-225.52346946896856,66.51805817157869,1
-308.5258875746513,-40.27791178597639,1
821.2108998864411,-47.14966994165574,Other
1160.1425737041388,-293.91754363738795,Other
-776.0886039540314,-59.0733781140468,1
1078.0479395447485,-141.25033881817535,Other
-395.51244871136555,-21.662001799580036,Other
-187.8308016742753,-94.08380087375551,Other
-64.46308433683875,31.64126625150196,Other
-523.1634568042631,0.8733328162750933,1
-202.7842225004207,18.571407439099158,1
-490.8795291842775,-8.460320040721879,1
2127.0180931289347,100.28766870237419,Other
-520.4291766002744,1.6432495839851649,1
-319.3725071233893,-27.685262091134476,1
-289.40549231269136,23.34547149370342,1
-124.35086617549479,23.025589759752574,Other
-39.120972620560764,-41.604967149668575,Other
1726.0947626575824,-64.8092733450606,Other
652.582105126625,55.34526803924465,Other
-745.0221205013278,-57.431691330665025,1
-550.8155363984235,-27.398911070545317,1
-285.0512749325818,14.557361895064442,1
790.6213915469887,111.27201099143117,Other
2366.7007076111636,739.62091800766,Other
24.434706553841593,92.96041872312495,1
206.70012261493983,50.76272082385282,Other
-416.3482580499722,25.194242718073557,1
-520.808519602286,2.3021351373492025,1
-322.0540136194241,-35.33922089826699,1
-360.47074299474866,-30.532394181884985,1
838.236033539416,-15.474407770644136,Other
424.3611282803779,-109.22029973153342,Other
606.824326559795,191.92337035603816,Other
-81.9335858457702,-1.7803102361368388,Other
363.6071584156977,-76.68936918107667,Other
-73.88624475122403,-16.35872885341506,Other
52.15293688398259,124.55117035160738,1
-613.8294426723076,-36.08727272272429,1
-260.0526251147828,-31.315041596069666,1
-325.92898226429264,-7.778530152605649,1
-708.652366071141,-46.30996976156008,1
-790.3132418220579,-79.81649145669887,1
-210.73336541173015,34.39792974618377,1
-611.0931152467035,-30.543169484817437,1
-394.3593424618966,21.52568095267775,1
446.2026756731017,1.2249920744641662,Other
-447.2489388606061,-18.88388181739577,1
-13.882991760754336,13.242216100412053,1
-236.59221888473053,33.4187787654458,1
-25.089977583608295,-74.18601460628592,Other
-201.25407841457866,39.81824002705635,1
854.6137988360956,-25.184530650141102,Other
535.8523047873844,197.97587501559255,Other
-445.594260478975,-33.1791407814494,1
-623.0764928227632,-14.523247389089676,1
-279.26417938120636,41.51814841243442,1
-465.98835965959245,-12.61885469854342,1
-284.45188560603583,7.416193944603664,1
-29.530651152731696,29.229752749958458,1
-775.0549461651599,-39.07941269799144,1
-605.0352978796902,-36.9529137764677,1
-296.3114453674484,21.176185601906756,1
-470.8422271637972,-25.481561313727312,1
-745.6008079689058,-56.16454295227291,1
-196.89352231137144,21.103080118413605,1
-143.9945673237706,57.60467871222311,Other
-592.3004762532134,-28.600919738705826,1
-724.6625829953199,-42.228105153254795,1
-537.173975943442,4.0719268617923685,1
-227.41102730012642,-0.5028891064306045,1
-211.59125901232838,-79.87744625773001,Other
-471.86724766247374,-57.722761270296544,Other
-298.3626559403289,22.67217733916672,1
1269.1224431936503,15.630181843399697,Other
-506.4148934011193,-9.527172321335325,1
-701.7313486533492,-67.73170087810736,1
-127.9947607777477,-30.687498226413968,Other
-331.9930637270952,21.10084700168187,1
-200.88095262801716,7.045430597052473,1
-473.7575375009806,-37.674291676761854,1
-183.92813510474824,-19.402888981351502,1
-502.72108276645383,0.15779414594471577,1
204.75700585322113,90.21172538535518,1
-132.65799495325027,35.09663399155862,1
-270.8680782250698,25.877913745583147,1
-416.4695068365348,-2.570688030304647,1
634.514335158011,167.20543573639068,Other
38.130554249480014,14.014796421157325,1
-683.5839523267605,-32.57612601586494,1
-333.45628942616577,38.69446326391395,1
-436.50393933071166,-32.450334486379965,1
-70.6506346565988,-54.097441561087166,Other
-362.699506610377,-21.215395240792777,1
-169.62935507332372,20.523077075567226,1
946.2959464553569,81.0505090599957,Other
-355.8778497351398,61.53556617424978,1
939.3997207932621,285.8529642056892,Other
-524.6600562154314,-6.280799591255091,1
84.93189007765406,71.36345366895542,Other
-312.69732070161166,26.822885472592912,1
-59.157373366824864,38.71074425336099,1
525.706887795711,73.27576144273016,Other
150.75303730593265,-31.26636051903232,Other
-276.25786326089195,30.42193031801513,1
235.85811954240273,-108.4256429597911,Other
719.9063801076204,149.6522084384105,Other
-296.96896401313006,-10.440447987168422,1
-425.6335122026009,7.489608710311361,1
-704.9670336773062,-31.301244805435424,1
-46.99959732338043,63.13510946736286,1
453.67808881432705,77.39995467565657,Other
-611.7500008258817,-43.85212648840654,1
1482.608855502765,307.4171140192099,Other
-377.51034153301623,13.964653470815461,1
-562.0950015274673,9.808525488642575,1
646.0462246717888,-9.448464861418877,Other
-620.8721713220816,-56.00227675066391,1
-462.9603339749509,-10.932203697812191,1
-453.46583669400985,9.496864328484135,1
1356.459939901512,30.999424545702244,Other
-79.18892835592965,69.74141685635597,1
-524.4292475705524,-11.803778721815606,1
-464.3306831116915,4.044395696588046,1
-365.5121348405115,30.500407558545934,1
-357.81266025543334,-14.167255068495916,1
-427.1733098629159,-1.9538394945247393,1
-518.0118630815864,-1.5308547244237996,1
-192.91557454146175,62.57301862244444,1
124.67005378541795,-3.63417921607133,Other
-266.55331986775695,42.26306514638869,1
402.2178698307657,-93.71470143243093,Other
314.5017561800186,47.55352518489623,Other
-192.0167148085414,44.290914353749834,1
-340.8093591225775,20.728759896815333,1
-90.24696964579492,78.61442512268268,1
412.9429228531264,42.59297969347233,Other
-170.2457227809228,-9.054875298495935,Other
-585.7551316163454,-26.661185024466995,1
-168.3438668953865,36.43806690102217,1
2304.2175929917444,-117.5351092330597,Other
-90.54705820824617,84.70293714301307,1
-374.93508422906325,17.870071550927076,1
-357.93574714011874,22.312701609847622,1
64.40838621045891,-48.46995593403395,Other
2166.1851650417766,-108.4226150411606,Other
-74.27680463298466,-137.54307074090633,Other
1124.8581153057114,34.129224970156756,Other
-64.34429922653858,12.896652290812153,1
-427.1058702626386,-22.32386452528665,1
-652.2748059610533,-34.63870445686572,1
-96.55625224920323,-62.354696432820425,1
-658.2074596830212,-22.91607621978836,1
-502.29356491885113,-33.53432416735939,1
-771.5276218767495,-88.6431063634529,1
-482.50022567367165,3.970648387193507,1
-387.2585890800814,13.49955980292587,1
2828.2414387277454,151.24856843565357,Other
1604.798404813111,328.6675700099664,Other
1273.7306565898775,-479.3214187375355,Other
-392.9290180727074,-7.666123856859675,1
-462.02800769272596,-52.80258738773123,Other
-415.13364902162647,-14.60954230920599,1
-95.55636164961174,-25.017342829966307,Other
-226.83533263086466,23.875102860187607,1
-505.8081350467942,-1.3589690744260747,1
-698.4528161332668,-29.99110507579716,1
987.023111093417,126.62998854856654,Other
379.60238651966324,-38.201422784690415,Other
-225.3954983461178,-1.4661046665995157,1
-555.4062102978912,-12.222872729046133,1
-61.94248440527756,46.67275027715994,1
-430.0340798055238,-5.319685089485918,1
-125.24513573335466,78.42343252500869,1
-391.3685339746682,3.833764143215588,1
-672.3767040120721,-44.88246240781652,1
171.32541161498727,98.38313932174283,Other
-277.64899905417894,0.8769783427219886,1
-383.86745322071744,8.911869351414465,1
509.67967263921054,35.90133597117131,Other
2404.942290109099,-412.30914261204305,Other
-410.1868409974157,29.41037022731863,1
-604.8229707900961,-1.9407421451920315,1
-468.33564323221145,15.365046805321553,1
-482.14902699966746,-17.04336265816145,1
997.0514718261724,141.2159699945379,Other
-302.94396180222105,-2.5768441943780878,1
-646.30885449806,-58.21306207238827,1
3867.1780530834853,-171.01743974415956,Other
-744.0918348203469,-54.30082746794702,1
73.35754373991115,25.59823000341669,Other
2584.828142340775,-671.5322625684619,Other
-434.23447373600425,-11.635228088023066,1
-123.52459557997864,58.30163904145173,1
-231.15305560248095,52.562962988777564,1
-492.1186758332452,-1.0894672287910208,1
-190.164936382321,58.19443084387162,1
-470.29605855718785,6.160132052247662,1
